label_rank_qid,label_rank_name,label_qid,label_name,assigned_node_count,assigned_leaf_node_count,strict_descendant_count,leaf_descendant_count,is_leaf_label
Q68947,subspecies,Q27603785,Tachybaptus dominicus eisenmanni,0,0,0,0,1
Q68947,subspecies,Q27603791,Podilymbus podiceps podiceps,0,0,0,0,1
Q68947,subspecies,Q27603796,Podilymbus podiceps antillarum,0,0,0,0,1
Q68947,subspecies,Q27603802,Podilymbus podiceps antarcticus,0,0,0,0,1
Q68947,subspecies,Q27603806,Rollandia rolland chilensis,0,0,0,0,1
Q68947,subspecies,Q27603813,Rollandia rolland morrisoni,0,0,0,0,1
Q68947,subspecies,Q27603818,Rollandia rolland rolland,0,0,0,0,1
Q68947,subspecies,Q27603822,Podiceps major major,0,0,0,0,1
Q68947,subspecies,Q27603830,Podiceps grisegena grisegena,0,0,0,0,1
Q68947,subspecies,Q27603835,Podiceps grisegena holbollii,0,0,0,0,1
Q68947,subspecies,Q27603841,Podiceps cristatus cristatus,0,0,0,0,1
Q68947,subspecies,Q27603847,Podiceps cristatus infuscatus,0,0,0,0,1
Q68947,subspecies,Q27603851,Podiceps cristatus australis,0,0,0,0,1
Q68947,subspecies,Q27603857,Podiceps auritus auritus,0,0,0,0,1
Q68947,subspecies,Q27603861,Podiceps auritus cornutus,0,0,0,0,1
Q68947,subspecies,Q27603867,Podiceps nigricollis nigricollis,0,0,0,0,1
Q68947,subspecies,Q27603872,Podiceps nigricollis gurneyi,0,0,0,0,1
Q68947,subspecies,Q27603878,Podiceps nigricollis californicus,0,0,0,0,1
Q68947,subspecies,Q27603887,Aechmophorus occidentalis occidentalis,0,0,0,0,1
Q68947,subspecies,Q27603895,Aechmophorus clarkii clarkii,0,0,0,0,1
Q68947,subspecies,Q27603899,Aechmophorus clarkii transitionalis,0,0,0,0,1
Q68947,subspecies,Q27603905,Phaethon aethereus mesonauta,0,0,0,0,1
Q68947,subspecies,Q27603909,Phaethon aethereus aethereus,0,0,0,0,1
Q68947,subspecies,Q27603917,Phaethon rubricauda rubricauda,0,0,0,0,1
Q68947,subspecies,Q27603921,Phaethon rubricauda westralis,0,0,0,0,1
Q68947,subspecies,Q27603927,Phaethon rubricauda roseotinctus,0,0,0,0,1
Q68947,subspecies,Q27603932,Phaethon rubricauda melanorhynchos,0,0,0,0,1
Q68947,subspecies,Q27603937,Phaethon lepturus catesbyi,0,0,0,0,1
Q68947,subspecies,Q27603943,Phaethon lepturus ascensionis,0,0,0,0,1
Q68947,subspecies,Q27603947,Phaethon lepturus lepturus,0,0,0,0,1
Q68947,subspecies,Q27603953,Phaethon lepturus europae,0,0,0,0,1
Q68947,subspecies,Q27603958,Phaethon lepturus fulvus,0,0,0,0,1
Q68947,subspecies,Q27603963,Phaethon lepturus dorotheae,0,0,0,0,1
Q68947,subspecies,Q27603968,Anastomus lamelligerus lamelligerus,0,0,0,0,1
Q68947,subspecies,Q27603973,Anastomus lamelligerus madagascariensis,0,0,0,0,1
Q68947,subspecies,Q27603984,Ciconia episcopus neglecta,0,0,0,0,1
Q68947,subspecies,Q27603989,Ciconia ciconia ciconia,0,0,0,0,1
Q68947,subspecies,Q27603994,Ciconia ciconia asiatica,0,0,0,0,1
Q68947,subspecies,Q27604002,Ephippiorhynchus asiaticus australis,0,0,0,0,1
Q68947,subspecies,Q27604008,Threskiornis bernieri bernieri,0,0,0,0,1
Q68947,subspecies,Q27604013,Threskiornis bernieri abbotti,0,0,0,0,1
Q68947,subspecies,Q27604017,Threskiornis molucca molucca,0,0,0,0,1
Q68947,subspecies,Q27604025,Bostrychia olivacea olivacea,0,0,0,0,1
Q68947,subspecies,Q27604030,Bostrychia olivacea cupreipennis,0,0,0,0,1
Q68947,subspecies,Q27604035,Bostrychia olivacea rothschildi,0,0,0,0,1
Q68947,subspecies,Q27604041,Bostrychia olivacea akeleyorum,0,0,0,0,1
Q68947,subspecies,Q27604047,Bostrychia hagedash nilotica,0,0,0,0,1
Q68947,subspecies,Q27604052,Bostrychia hagedash brevirostris,0,0,0,0,1
Q68947,subspecies,Q27604060,Theristicus caudatus caudatus,0,0,0,0,1
Q68947,subspecies,Q27604064,Theristicus caudatus hyperorius,0,0,0,0,1
Q68947,subspecies,Q27604071,Phimosus infuscatus berlepschi,0,0,0,0,1
Q68947,subspecies,Q27604077,Phimosus infuscatus nudifrons,0,0,0,0,1
Q68947,subspecies,Q27604081,Phimosus infuscatus infuscatus,0,0,0,0,1
Q68947,subspecies,Q27604086,Eudocimus albus albus,0,0,0,0,1
Q68947,subspecies,Q27604091,Eudocimus albus ramobustorum,0,0,0,0,1
Q68947,subspecies,Q27604098,Lophotibis cristata cristata,0,0,0,0,1
Q68947,subspecies,Q27604103,Lophotibis cristata urschi,0,0,0,0,1
Q68947,subspecies,Q27604109,Platalea leucorodia leucorodia,0,0,0,0,1
Q68947,subspecies,Q27604114,Platalea leucorodia balsaci,0,0,0,0,1
Q68947,subspecies,Q27604120,Platalea leucorodia archeri,0,0,0,0,1
Q68947,subspecies,Q27604124,Tigrisoma lineatum lineatum,0,0,0,0,1
Q68947,subspecies,Q27604130,Tigrisoma lineatum marmoratum,0,0,0,0,1
Q68947,subspecies,Q27604137,Tigrisoma fasciatum salmoni,0,0,0,0,1
Q68947,subspecies,Q27604139,Tigrisoma fasciatum fasciatum,0,0,0,0,1
Q68947,subspecies,Q27604140,Tigrisoma fasciatum pallescens,0,0,0,0,1
Q68947,subspecies,Q27604147,Cochlearius cochlearius zeledoni,0,0,0,0,1
Q68947,subspecies,Q27604151,Cochlearius cochlearius phillipsi,0,0,0,0,1
Q68947,subspecies,Q27604156,Cochlearius cochlearius ridgwayi,0,0,0,0,1
Q68947,subspecies,Q27604160,Cochlearius cochlearius panamensis,0,0,0,0,1
Q68947,subspecies,Q27604166,Cochlearius cochlearius cochlearius,0,0,0,0,1
Q68947,subspecies,Q27604173,Botaurus stellaris stellaris,0,0,0,0,1
Q68947,subspecies,Q27604177,Botaurus stellaris capensis,0,0,0,0,1
Q68947,subspecies,Q27604183,Botaurus pinnatus caribaeus,0,0,0,0,1
Q68947,subspecies,Q27604187,Botaurus pinnatus pinnatus,0,0,0,0,1
Q68947,subspecies,Q27604194,Ixobrychus exilis exilis,0,0,0,0,1
Q68947,subspecies,Q27604199,Ixobrychus exilis pullus,0,0,0,0,1
Q68947,subspecies,Q27604203,Ixobrychus exilis erythromelas,0,0,0,0,1
Q68947,subspecies,Q27604209,Ixobrychus exilis limoncochae,0,0,0,0,1
Q68947,subspecies,Q27604213,Ixobrychus exilis bogotensis,0,0,0,0,1
Q68947,subspecies,Q27604219,Ixobrychus exilis peruvianus,0,0,0,0,1
Q68947,subspecies,Q27604226,Ixobrychus minutus minutus,0,0,0,0,1
Q68947,subspecies,Q27604230,Ixobrychus minutus payesii,0,0,0,0,1
Q68947,subspecies,Q27604235,Ixobrychus minutus podiceps,0,0,0,0,1
Q68947,subspecies,Q27604243,Dupetor flavicollis australis,0,0,0,0,1
Q68947,subspecies,Q27604247,Dupetor flavicollis woodfordi,0,0,0,0,1
Q68947,subspecies,Q27604255,Nycticorax nycticorax nycticorax,0,0,0,0,1
Q68947,subspecies,Q27604258,Nycticorax nycticorax hoactli,0,0,0,0,1
Q68947,subspecies,Q27604264,Nycticorax nycticorax obscurus,0,0,0,0,1
Q68947,subspecies,Q27604268,Nycticorax nycticorax falklandicus,0,0,0,0,1
Q68947,subspecies,Q27604275,Nycticorax caledonicus manillensis,0,0,0,0,1
Q68947,subspecies,Q27604281,Nycticorax caledonicus australasiae,0,0,0,0,1
Q68947,subspecies,Q27604282,Nycticorax caledonicus pelewensis,0,0,0,0,1
Q68947,subspecies,Q27604286,Nycticorax caledonicus caledonicus,0,0,0,0,1
Q68947,subspecies,Q27604287,Nycticorax caledonicus mandibularis,0,0,0,0,1
Q68947,subspecies,Q27604290,Nyctanassa violacea violacea,0,0,0,0,1
Q68947,subspecies,Q27604296,Nyctanassa violacea bancrofti,0,0,0,0,1
Q68947,subspecies,Q27604300,Nyctanassa violacea caliginis,0,0,0,0,1
Q68947,subspecies,Q27604305,Nyctanassa violacea cayennensis,0,0,0,0,1
Q68947,subspecies,Q27604310,Nyctanassa violacea paupera,0,0,0,0,1
Q68947,subspecies,Q27604315,Butorides virescens anthonyi,0,0,0,0,1
Q68947,subspecies,Q27604322,Butorides virescens frazari,0,0,0,0,1
Q68947,subspecies,Q27604326,Butorides virescens virescens,0,0,0,0,1
Q68947,subspecies,Q27604332,Butorides virescens bahamensis,0,0,0,0,1
Q68947,subspecies,Q27604339,Butorides striata striata,0,0,0,0,1
Q68947,subspecies,Q27604342,Butorides striata atricapilla,0,0,0,0,1
Q68947,subspecies,Q27604348,Butorides striata brevipes,0,0,0,0,1
Q68947,subspecies,Q27604351,Butorides striata rutenbergi,0,0,0,0,1
Q68947,subspecies,Q27604355,Butorides striata rhizophorae,0,0,0,0,1
Q68947,subspecies,Q27604358,Butorides striata crawfordi,0,0,0,0,1
Q68947,subspecies,Q27604365,Butorides striata degens,0,0,0,0,1
Q68947,subspecies,Q27604368,Butorides striata albolimbata,0,0,0,0,1
Q68947,subspecies,Q27604375,Butorides striata spodiogaster,0,0,0,0,1
Q68947,subspecies,Q27604378,Butorides striata amurensis,0,0,0,0,1
Q68947,subspecies,Q27604384,Butorides striata actophila,0,0,0,0,1
Q68947,subspecies,Q27604390,Butorides striata javanica,0,0,0,0,1
Q68947,subspecies,Q27604394,Butorides striata steini,0,0,0,0,1
Q68947,subspecies,Q27604400,Butorides striata moluccarum,0,0,0,0,1
Q68947,subspecies,Q27604403,Butorides striata papuensis,0,0,0,0,1
Q68947,subspecies,Q27604410,Butorides striata idenburgi,0,0,0,0,1
Q68947,subspecies,Q27604412,Butorides striata flyensis,0,0,0,0,1
Q68947,subspecies,Q27604419,Butorides striata macrorhyncha,0,0,0,0,1
Q68947,subspecies,Q27604423,Butorides striata stagnatilis,0,0,0,0,1
Q68947,subspecies,Q27604429,Butorides striata patruelis,0,0,0,0,1
Q68947,subspecies,Q27604433,Butorides striata solomonensis,0,0,0,0,1
Q68947,subspecies,Q27604438,Ardeola speciosa continentalis,0,0,0,0,1
Q68947,subspecies,Q27604444,Ardeola speciosa speciosa,0,0,0,0,1
Q68947,subspecies,Q27604451,Ardea cinerea cinerea,0,0,0,0,1
Q68947,subspecies,Q27604455,Ardea cinerea jouyi,0,0,0,0,1
Q68947,subspecies,Q27604465,Ardea cinerea firasa,0,0,0,0,1
Q68947,subspecies,Q27604472,Ardea herodias fannini,0,0,0,0,1
Q68947,subspecies,Q27604477,Ardea herodias wardi,0,0,0,0,1
Q68947,subspecies,Q27604481,Ardea herodias herodias,0,0,0,0,1
Q68947,subspecies,Q27604486,Ardea herodias occidentalis,0,0,0,0,1
Q68947,subspecies,Q27604491,Ardea herodias cognata,0,0,0,0,1
Q68947,subspecies,Q27604497,Ardea purpurea purpurea,0,0,0,0,1
Q68947,subspecies,Q27604503,Ardea purpurea madagascariensis,0,0,0,0,1
Q68947,subspecies,Q27604508,Ardea purpurea manilensis,0,0,0,0,1
Q68947,subspecies,Q27604514,Ardea alba alba,0,0,0,0,1
Q68947,subspecies,Q27604520,Ardea alba melanorhynchos,0,0,0,0,1
Q68947,subspecies,Q27604524,Ardea alba egretta,0,0,0,0,1
Q68947,subspecies,Q27604531,Ardea intermedia brachyrhyncha,0,0,0,0,1
Q68947,subspecies,Q27604537,Ardea intermedia intermedia,0,0,0,0,1
Q68947,subspecies,Q27604541,Ardea intermedia plumifera,0,0,0,0,1
Q68947,subspecies,Q27604546,Syrigma sibilatrix fostersmithi,0,0,0,0,1
Q68947,subspecies,Q27604551,Syrigma sibilatrix sibilatrix,0,0,0,0,1
Q68947,subspecies,Q27604556,Egretta rufescens rufescens,0,0,0,0,1
Q68947,subspecies,Q27604561,Egretta rufescens dickeyi,0,0,0,0,1
Q68947,subspecies,Q27604567,Egretta tricolor ruficollis,0,0,0,0,1
Q68947,subspecies,Q27604571,Egretta tricolor tricolor,0,0,0,0,1
Q68947,subspecies,Q27604575,Egretta thula brewsteri,0,0,0,0,1
Q68947,subspecies,Q27604579,Egretta thula thula,0,0,0,0,1
Q68947,subspecies,Q27604586,Egretta garzetta garzetta,0,0,0,0,1
Q68947,subspecies,Q27604590,Egretta garzetta nigripes,0,0,0,0,1
Q68947,subspecies,Q27604594,Egretta gularis gularis,0,0,0,0,1
Q68947,subspecies,Q27604600,Egretta gularis schistacea,0,0,0,0,1
Q68947,subspecies,Q27604605,Egretta sacra sacra,0,0,0,0,1
Q68947,subspecies,Q27604609,Egretta sacra albolineata,0,0,0,0,1
Q68947,subspecies,Q27604614,Scopus umbretta umbretta,0,0,0,0,1
Q68947,subspecies,Q27604617,Scopus umbretta minor,0,0,0,0,1
Q68947,subspecies,Q27604632,Fregata minor nicolli,0,0,0,0,1
Q68947,subspecies,Q27604635,Fregata minor aldabrensis,0,0,0,0,1
Q68947,subspecies,Q27604638,Fregata minor minor,0,0,0,0,1
Q68947,subspecies,Q27604642,Fregata minor palmerstoni,0,0,0,0,1
Q68947,subspecies,Q27604646,Fregata minor ridgwayi,0,0,0,0,1
Q68947,subspecies,Q27604649,Fregata ariel trinitatis,0,0,0,0,1
Q68947,subspecies,Q27604653,Fregata ariel iredalei,0,0,0,0,1
Q68947,subspecies,Q27604658,Fregata ariel ariel,0,0,0,0,1
Q68947,subspecies,Q27604664,Sula nebouxii nebouxii,0,0,0,0,1
Q68947,subspecies,Q27604669,Sula nebouxii excisa,0,0,0,0,1
Q68947,subspecies,Q27604680,Sula dactylatra melanops,0,0,0,0,1
Q68947,subspecies,Q27604689,Sula sula sula,0,0,0,0,1
Q68947,subspecies,Q27604694,Sula sula websteri,0,0,0,0,1
Q68947,subspecies,Q27604699,Sula leucogaster leucogaster,0,0,0,0,1
Q68947,subspecies,Q27604705,Sula leucogaster brewsteri,0,0,0,0,1
Q68947,subspecies,Q27604709,Sula leucogaster etesiaca,0,0,0,0,1
Q68947,subspecies,Q27604718,Microcarbo melanoleucos melanoleucos,0,0,0,0,1
Q68947,subspecies,Q27604724,Microcarbo melanoleucos brevicauda,0,0,0,0,1
Q68947,subspecies,Q27604730,Microcarbo melanoleucos brevirostris,0,0,0,0,1
Q68947,subspecies,Q27604736,Microcarbo africanus africanus,0,0,0,0,1
Q68947,subspecies,Q27604741,Microcarbo africanus pictilis,0,0,0,0,1
Q68947,subspecies,Q27604747,Phalacrocorax punctatus punctatus,0,0,0,0,1
Q68947,subspecies,Q27604751,Phalacrocorax punctatus oliveri,0,0,0,0,1
Q68947,subspecies,Q27604758,Phalacrocorax pelagicus pelagicus,0,0,0,0,1
Q68947,subspecies,Q27604761,Phalacrocorax pelagicus resplendens,0,0,0,0,1
Q68947,subspecies,Q27604766,Phalacrocorax brasilianus mexicanus,0,0,0,0,1
Q68947,subspecies,Q27604772,Phalacrocorax brasilianus brasilianus,0,0,0,0,1
Q68947,subspecies,Q27604776,Phalacrocorax auritus cincinatus,0,0,0,0,1
Q68947,subspecies,Q27604779,Phalacrocorax auritus albociliatus,0,0,0,0,1
Q68947,subspecies,Q27604785,Phalacrocorax auritus floridanus,0,0,0,0,1
Q68947,subspecies,Q27604791,Phalacrocorax aristotelis aristotelis,0,0,0,0,1
Q68947,subspecies,Q27604793,Phalacrocorax aristotelis riggenbachi,0,0,0,0,1
Q68947,subspecies,Q27604798,Phalacrocorax aristotelis desmarestii,0,0,0,0,1
Q68947,subspecies,Q27604802,Phalacrocorax varius hypoleucos,0,0,0,0,1
Q68947,subspecies,Q27604806,Phalacrocorax varius varius,0,0,0,0,1
Q68947,subspecies,Q27604815,Phalacrocorax carbo sinensis,0,0,0,0,1
Q68947,subspecies,Q27604819,Japanese great cormorant,0,0,0,0,1
Q68947,subspecies,Q27604823,Phalacrocorax carbo maroccanus,0,0,0,0,1
Q68947,subspecies,Q27604826,Phalacrocorax carbo novaehollandiae,0,0,0,0,1
Q68947,subspecies,Q27604831,Leucocarbo atriceps atriceps,0,0,0,0,1
Q68947,subspecies,Q27604835,Leucocarbo atriceps albiventer,0,0,0,0,1
Q68947,subspecies,Q27604840,Anhinga rufa rufa,0,0,0,0,1
Q68947,subspecies,Q27604844,Anhinga rufa vulsini,0,0,0,0,1
Q68947,subspecies,Q27604847,Anhinga rufa chantrei,0,0,0,0,1
Q68947,subspecies,Q27604852,Anhinga novaehollandiae papua,0,0,0,0,1
Q68947,subspecies,Q27604856,Anhinga novaehollandiae novaehollandiae,0,0,0,0,1
Q68947,subspecies,Q27604859,Anhinga anhinga leucogaster,0,0,0,0,1
Q68947,subspecies,Q27604863,Anhinga anhinga anhinga,0,0,0,0,1
Q68947,subspecies,Q27604867,Cathartes burrovianus burrovianus,0,0,0,0,1
Q68947,subspecies,Q27604868,Cathartes burrovianus urubutinga,0,0,0,0,1
Q68947,subspecies,Q27604871,Pandion haliaetus haliaetus,0,0,0,0,1
Q68947,subspecies,Q27604874,Pandion haliaetus carolinensis,0,0,0,0,1
Q68947,subspecies,Q27604879,Pandion haliaetus ridgwayi,0,0,0,0,1
Q68947,subspecies,Q27604882,Elanus caeruleus caeruleus,0,0,0,0,1
Q68947,subspecies,Q27604886,Elanus caeruleus vociferus,0,0,0,0,1
Q68947,subspecies,Q27604890,Elanus caeruleus hypoleucus,0,0,0,0,1
Q68947,subspecies,Q27604893,Elanus leucurus majusculus,0,0,0,0,1
Q68947,subspecies,Q27604898,Elanus leucurus leucurus,0,0,0,0,1
Q68947,subspecies,Q27604901,Gampsonyx swainsonii leonae,0,0,0,0,1
Q68947,subspecies,Q27604906,Gampsonyx swainsonii magnus,0,0,0,0,1
Q68947,subspecies,Q27604907,Polyboroides typus typus,0,0,0,0,1
Q68947,subspecies,Q27604911,Polyboroides typus pectoralis,0,0,0,0,1
Q68947,subspecies,Q27604915,Gypaetus barbatus barbatus,0,0,0,0,1
Q68947,subspecies,Q27604920,Gypaetus barbatus meridionalis,0,0,0,0,1
Q68947,subspecies,Q27604927,Neophron percnopterus percnopterus,0,0,0,0,1
Q68947,subspecies,Q27604932,Leptodon cayanensis monachus,0,0,0,0,1
Q68947,subspecies,Q27604937,Chondrohierax uncinatus uncinatus,0,0,0,0,1
Q68947,subspecies,Q27604941,Chondrohierax uncinatus mirus,0,0,0,0,1
Q68947,subspecies,Q27604947,Pernis ptilorhynchus orientalis,0,0,0,0,1
Q68947,subspecies,Q27604952,Pernis ptilorhynchus ruficollis,0,0,0,0,1
Q68947,subspecies,Q27604957,Pernis ptilorhynchus torquatus,0,0,0,0,1
Q68947,subspecies,Q27604962,Pernis ptilorhynchus ptilorhynchus,0,0,0,0,1
Q68947,subspecies,Q27604967,Pernis ptilorhynchus palawanensis,0,0,0,0,1
Q68947,subspecies,Q27604971,Pernis ptilorhynchus philippensis,0,0,0,0,1
Q68947,subspecies,Q27604976,Pernis steerei winkleri,0,0,0,0,1
Q68947,subspecies,Q27604980,Pernis steerei steerei,0,0,0,0,1
Q68947,subspecies,Q27604986,Elanoides forficatus forficatus,0,0,0,0,1
Q68947,subspecies,Q27604990,Elanoides forficatus yetapa,0,0,0,0,1
Q68947,subspecies,Q27604995,Aviceda cuculoides cuculoides,0,0,0,0,1
Q68947,subspecies,Q27605001,Aviceda cuculoides batesi,0,0,0,0,1
Q68947,subspecies,Q27605006,Aviceda cuculoides verreauxii,0,0,0,0,1
Q68947,subspecies,Q27605013,Aviceda jerdoni jerdoni,0,0,0,0,1
Q68947,subspecies,Q27605017,Aviceda jerdoni ceylonensis,0,0,0,0,1
Q68947,subspecies,Q27605023,Aviceda jerdoni borneensis,0,0,0,0,1
Q68947,subspecies,Q27605027,Aviceda jerdoni magnirostris,0,0,0,0,1
Q68947,subspecies,Q27605033,Aviceda jerdoni celebensis,0,0,0,0,1
Q68947,subspecies,Q27605039,Aviceda subcristata timorlaoensis,0,0,0,0,1
Q68947,subspecies,Q27605044,Aviceda subcristata rufa,0,0,0,0,1
Q68947,subspecies,Q27605045,Aviceda subcristata stresemanni,0,0,0,0,1
Q68947,subspecies,Q27605052,Aviceda subcristata reinwardtii,0,0,0,0,1
Q68947,subspecies,Q27605057,Aviceda subcristata pallida,0,0,0,0,1
Q68947,subspecies,Q27605062,Aviceda subcristata waigeuensis,0,0,0,0,1
Q68947,subspecies,Q27605067,Aviceda subcristata obscura,0,0,0,0,1
Q68947,subspecies,Q27605073,Aviceda subcristata stenozona,0,0,0,0,1
Q68947,subspecies,Q27605080,Aviceda subcristata megala,0,0,0,0,1
Q68947,subspecies,Q27605086,Aviceda subcristata coultasi,0,0,0,0,1
Q68947,subspecies,Q27605091,Aviceda subcristata bismarckii,0,0,0,0,1
Q68947,subspecies,Q27605097,Aviceda subcristata gurneyi,0,0,0,0,1
Q68947,subspecies,Q27605104,Aviceda subcristata subcristata,0,0,0,0,1
Q68947,subspecies,Q27605113,Aviceda leuphotes syama,0,0,0,0,1
Q68947,subspecies,Q27605118,Aviceda leuphotes leuphotes,0,0,0,0,1
Q68947,subspecies,Q27605126,Aviceda leuphotes andamanica,0,0,0,0,1
Q68947,subspecies,Q27605132,Gyps rueppelli rueppelli,0,0,0,0,1
Q68947,subspecies,Q27605140,Gyps rueppelli erlangeri,0,0,0,0,1
Q68947,subspecies,Q27605150,Gyps fulvus fulvescens,0,0,0,0,1
Q68947,subspecies,Q27605157,Torgos tracheliotos negevensis,0,0,0,0,1
Q68947,subspecies,Q27605162,Torgos tracheliotos tracheliotos,0,0,0,0,1
Q68947,subspecies,Q27605164,Spilornis cheela melanotis,0,0,0,0,1
Q68947,subspecies,Q27605170,Spilornis cheela spilogaster,0,0,0,0,1
Q68947,subspecies,Q27605176,Spilornis cheela burmanicus,0,0,0,0,1
Q68947,subspecies,Q27605184,Spilornis cheela ricketti,0,0,0,0,1
Q68947,subspecies,Q27605191,Spilornis cheela malayensis,0,0,0,0,1
Q68947,subspecies,Q27605194,Spilornis cheela davisoni,0,0,0,0,1
Q68947,subspecies,Q27605197,Spilornis cheela perplexus,0,0,0,0,1
Q68947,subspecies,Q27605199,Spilornis cheela hoya,0,0,0,0,1
Q68947,subspecies,Q27605204,Spilornis cheela rutherfordi,0,0,0,0,1
Q68947,subspecies,Q27605209,Spilornis cheela pallidus,0,0,0,0,1
Q68947,subspecies,Q27605215,Spilornis cheela richmondi,0,0,0,0,1
Q68947,subspecies,Q27605219,Spilornis cheela natunensis,0,0,0,0,1
Q68947,subspecies,Q27605225,Spilornis cheela sipora,0,0,0,0,1
Q68947,subspecies,Q27605231,Spilornis cheela batu,0,0,0,0,1
Q68947,subspecies,Q27605238,Spilornis cheela asturinus,0,0,0,0,1
Q68947,subspecies,Q27605243,Spilornis cheela abbotti,0,0,0,0,1
Q68947,subspecies,Q27605250,Spilornis cheela bido,0,0,0,0,1
Q68947,subspecies,Q27605255,Spilornis cheela baweanus,0,0,0,0,1
Q68947,subspecies,Q27605261,Spilornis cheela palawanensis,0,0,0,0,1
Q68947,subspecies,Q27605268,Spilornis cheela minimus,0,0,0,0,1
Q68947,subspecies,Q27605275,Spilornis rufipectus rufipectus,0,0,0,0,1
Q68947,subspecies,Q27605283,Spilornis rufipectus sulaensis,0,0,0,0,1
Q68947,subspecies,Q27605293,Circaetus spectabilis spectabilis,0,0,0,0,1
Q68947,subspecies,Q27605298,Circaetus spectabilis batesi,0,0,0,0,1
Q68947,subspecies,Q27605306,Macheiramphus alcinus anderssoni,0,0,0,0,1
Q68947,subspecies,Q27605313,Macheiramphus alcinus alcinus,0,0,0,0,1
Q68947,subspecies,Q27605317,Macheiramphus alcinus papuanus,0,0,0,0,1
Q68947,subspecies,Q27605326,Nisaetus cirrhatus limnaeetus,0,0,0,0,1
Q68947,subspecies,Q27605333,Nisaetus cirrhatus ceylanensis,0,0,0,0,1
Q68947,subspecies,Q27605338,Nisaetus cirrhatus andamanensis,0,0,0,0,1
Q68947,subspecies,Q27605345,Nisaetus cirrhatus vanheurni,0,0,0,0,1
Q68947,subspecies,Q27605361,Nisaetus nipalensis orientalis,0,0,0,0,1
Q68947,subspecies,Q27605369,Nisaetus nanus nanus,0,0,0,0,1
Q68947,subspecies,Q27605374,Nisaetus nanus stresemanni,0,0,0,0,1
Q68947,subspecies,Q27605383,Spizaetus tyrannus serus,0,0,0,0,1
Q68947,subspecies,Q27605393,Spizaetus ornatus vicarius,0,0,0,0,1
Q68947,subspecies,Q27605399,Spizaetus ornatus ornatus,0,0,0,0,1
Q68947,subspecies,Q27605406,Lophotriorchis kienerii kienerii,0,0,0,0,1
Q68947,subspecies,Q27605412,Lophotriorchis kienerii formosus,0,0,0,0,1
Q68947,subspecies,Q27605420,Ictinaetus malaiensis perniger,0,0,0,0,1
Q68947,subspecies,Q27605425,Ictinaetus malaiensis malaiensis,0,0,0,0,1
Q68947,subspecies,Q27605431,Aquila rapax vindhiana,0,0,0,0,1
Q68947,subspecies,Q27605436,Aquila rapax belisarius,0,0,0,0,1
Q68947,subspecies,Q27605444,Aquila rapax rapax,0,0,0,0,1
Q68947,subspecies,Q27605451,Aquila nipalensis orientalis,0,0,0,0,1
Q68947,subspecies,Q27605456,Aquila nipalensis nipalensis,0,0,0,0,1
Q68947,subspecies,Q27605464,Aquila chrysaetos kamtschatica,0,0,0,0,1
Q68947,subspecies,Q27605470,Aquila chrysaetos japonica,0,0,0,0,1
Q68947,subspecies,Q27605483,Aquila chrysaetos canadensis,0,0,0,0,1
Q68947,subspecies,Q27605489,Aquila audax audax,0,0,0,0,1
Q68947,subspecies,Q27605498,Aquila fasciata fasciata,0,0,0,0,1
Q68947,subspecies,Q27605503,Aquila fasciata renschi,0,0,0,0,1
